"Kode","Stednavn","region","big_category_code","big_category","small_category_code","small_category","west_of_Helsingør","decLatitude","decLongitude","Modern_Country","Modern_name","Province","Remark","Zoom"
"804LOR","Lormont","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","44.87506070","-0.53519620","France","Lormont","Nouvelle-Aquitaine",,"11"
"804SAR","Sarzeau","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","47.52750000","-2.76916600","France","Sarzeau","Bretagne",,"11"
"805AQU","Aquitaine","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","44.58333300","-1.00000000","France","Aquitaine","Nouvelle-Aquitaine",,"9"
"805CAU","Caudebec-lès-Elbeuf","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","49.28055500","1.02194400","France","Caudebec-lès-Elbeuf","Normandie",,"11"
"805CON","Concarneau","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","47.87500000","-3.92222200","France","Concarneau","Bretagne",,"11"
"805LAB","Larmor-Baden","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","47.58333300","-2.89416600","France","Larmor-Baden","Bretagne",,"11"
"805LAM","La Mailleraye-sur-Seine","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","49.48305500","0.77027700","France","La Mailleraye-sur-Seine","Normandie",,"11"
"805LAN","Landerneau","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","48.45250000","-4.25250000","France","Landerneau","Bretagne",,"11"
"805LAT","La Trinite","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","47.58529200","-3.02708200","France","La Trinité-sur-Mer","Bretagne",,"11"
"805LIL","Lille","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","50.63277700","3.05833300","France","Lille","Hauts-de-France",,"11"
"805TOU","Touques","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","49.34416600","0.10194400","France","Touques","Normandie",,"11"
"806ILE","Île-aux-Moines","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","47.59638800","-2.84388800","France","Île-aux-Moines","Bretagne",,"11"
"806MEA","Meaux","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","48.96000000","2.87861100","France","Meaux","Île-de-France",,"11"
"808AMB","Ambon","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","47.55361100","-2.55500000","France","Ambon (Fr)","Bretagne",,"11"
"808AUR","Auray","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","47.67000000","-2.99166600","France","Auray","Bretagne",,"11"
"808BAR","Barenton","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","48.60027700","-0.83250000","France","Barenton","Normandie",,"11"
"808DUK","Dunkerque","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","51.05000000","2.36666600","France","Dunkerque","Hauts-de-France",,"11"
"808ERQ","Erquy","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","48.63166600","-2.46277700","France","Erquy","Bretagne",,"11"
"808GRV","Gravelines","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","50.98333300","2.11666600","France","Gravelines","Hauts-de-France",,"11"
"808ILE","Île-d'Aix","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","46.01250000","-1.17500000","France","Île-d'Aix","Nouvelle-Aquitaine",,"11"
"808LAN","Languedoc","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","47.83333300","-3.16666600","France","Languidoc","Bretagne",,"11"
"808LEQ","L' Equille","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","45.70444400","-0.97861100","France","L' Equille","Nouvelle-Aquitaine",,"11"
"808QUI","Quiberon","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","47.48388800","-3.11944400","France","Quiberon","Bretagne",,"11"
"808SAU","Saussay","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","49.01666600","-1.43333300","France","Saussey","Normandie",,"11"
"808SVL","Saint-Vaast-la-Hougue","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","49.58833300","-1.26916600","France","Saint-Vaast-la-Hougue","Normandie",,"11"
"808TRE","Tremblade","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","45.76805500","-1.14250000","France","La Tremblade","Nouvelle-Aquitaine",,"11"
"808TRO","Trouville","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","49.57250000","0.60027700","France","Trouville","Normandie",,"11"
"809ABE","Abbeville","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","50.10000000","1.83333300","France","Abbeville","Hauts-de-France",,"11"
"809ABI","Aber-Ildut","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","48.46666600","-4.75000000","France","Aber-Ildut","Bretagne",,"11"
"809AGO","Port Agon","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","49.04018400","-1.59710100","France","Agon-Coutainville","Normandie",,"11"
"809AUD","Audierne","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","48.01638800","-4.53833300","France","Audierne","Bretagne",,"11"
"809AUL","Ault","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","50.10000000","1.45000000","France","Ault","Hauts-de-France",,"11"
"809BAL","Barfleur","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","49.66666600","-1.25000000","France","Barfleur","Normandie",,"11"
"809BAO","Bayonne","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","43.48333300","-1.48333300","France","Bayonne","Nouvelle-Aquitaine",,"11"
"809BIN","Binic","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","48.60055500","-2.82583300","France","Binic","Bretagne",,"11"
"809BIS","Biskaien","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","44.00000000","-4.00000000","France","Bay of Biscay","Nouvelle-Aquitaine",,"11"
"809BLA","Blavet","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","47.73777700","-3.34638800","France","Blavet","Bretagne",,"11"
"809BLY","Blaye","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","45.13333300","-0.66666600","France","Blaye","Nouvelle-Aquitaine",,"11"
"809BOE","Bourgneuf","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","47.04000000","-2.07000000","France","Bourgneuf","Pays de la Loire",,"10"
"809BOU","Boulogne","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","50.71666600","1.61666600","France","Boulogne","Hauts-de-France",,"11"
"809BRG","Bourg","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","45.03921100","-0.56174370","France","Bourg","Nouvelle-Aquitaine",,"11"
"809BRI","Brière","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","49.56666600","0.10000000","France","Brière","Normandie",,"11"
"809BRO","Brouage","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","45.85000000","-1.06666600","France","Brouage","Nouvelle-Aquitaine",,"11"
"809BRV","Bretteville","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","49.65000000","-1.53333300","France","Bretteville","Normandie",,"11"
"809BTF","Bretagne","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","48.00000000","-3.00000000","France","Bretagne","Bretagne",,"11"
"809CAA","Callac","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","48.40000000","-3.43333300","France","Callac","Bretagne",,"11"
"809CAE","Caen","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","49.18083300","-0.37111100","France","Caen","Normandie",,"11"
"809CAL","Calais","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","50.95805500","1.85194400","France","Calais","Hauts-de-France",,"11"
"809CAR","Carsi","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","49.13750000","0.67055500","France","Carsix","Normandie",,"11"
"809CAU","Caudebec","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","49.51434870","0.48074470","France","Caudebec-en-Caux","Normandie",,"11"
"809CAV","Chaillevette","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","45.73333300","-1.05000000","France","Chaillevette","Nouvelle-Aquitaine",,"11"
"809CHA","Charente","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","46.08333300","0.16666600","France","Charentes","Nouvelle-Aquitaine",,"11"
"809CHE","Cherbourg","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","49.63972200","-1.61611100","France","Cherbourg-Octeville","Normandie",,"11"
"809CLH","Cap de la Hague","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","49.72527700","-1.94000000","France","Cap de La Hague","Normandie",,"11"
"809CNC","Carnac","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","47.58333300","-3.07861100","France","Carnac","Bretagne",,"11"
"809COU","Courseulles-sur-Mer","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","49.33027700","-0.45611100","France","Courseulles-sur-Mer","Normandie",,"11"
"809CRL","Carolles","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","48.75204360","-1.59158850","France","Carolles","Normandie",,"11"
"809DAH","Dahouët","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","48.57827610","-2.57499380","France","Dahouët","Bretagne",,"11"
"809DIE","Dieppe","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","49.93333300","1.08333300","France","Dieppe","Normandie",,"11"
"809DIN","Dinan","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","48.45000000","-2.03333300","France","Dinan","Bretagne",,"11"
"809ETA","Etaples","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","50.52194400","1.63305500","France","Étaples","Hauts-de-France",,"11"
"809ETL","Etelle","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","47.65634200","-3.20608200","France","Étel","Bretagne",,"11"
"809FAR","Westkrig","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","46.22020000","-1.48520000","France","Fier d'Ars, Ile de Ré","Nouvelle-Aquitaine",,"10"
"809FEC","Fécamp","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","49.75777700","0.37444400","France","Fécamp","Normandie",,"11"
"809FRN","Frankrig","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","46.00000000","2.00000000","France","France","France",,"11"
"809GRF","Granville","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","48.83777700","-1.59694400","France","Granville","Normandie",,"11"
"809GUJ","Gujan","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","44.64090000","-1.07510000","France","Gujan-Mestras","Nouvelle-Aquitaine",,"11"
"809ILE","Ile de Re","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","46.20000000","-1.41666600","France","Île de Ré","Nouvelle-Aquitaine",,"11"
"809IND","Indre","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","47.19928570","-1.68755910","France","Indre","Pays de la Loire","Alternative: Basse-Indre","11"
"809IRO","Iroise","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","48.25000000","-4.91666600","France","Iroise","Bretagne",,"11"
"809ISE","Isigny-sur-Mer","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","49.31583300","-1.10361100","France","Isigny-sur-Mer","Normandie",,"11"
"809LAF","La Flotte","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","46.18333300","-1.33333300","France","La Flotte","Nouvelle-Aquitaine",,"11"
"809LAM","La Motte","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","48.23333300","-2.75000000","France","La Motte","Bretagne",,"11"
"809LAR","La Rochelle","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","46.16666600","-1.15000000","France","La Rochelle","Nouvelle-Aquitaine",,"11"
"809LEC","Le Croisic","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","47.30000000","-2.51666600","France","Le Croisic","Pays de la Loire",,"11"
"809LEL","Le Légué","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","48.52534920","-2.75391580","France","Le Légué","Bretagne","Port de Saint-Brieuc","11"
"809LEP","Pouliguen","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","47.26666600","-2.43333300","France","Le Pouliguen","Pays de la Loire",,"11"
"809LEZ","Lezardrieux","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","48.76666600","-3.10000000","France","Lézardrieux","Bretagne",,"11"
"809LIN","Lingreville","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","48.95000000","-1.53333300","France","Lingreville","Normandie",,"11"
"809LIO","Libourne","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","44.91666600","-0.23333300","France","Libourne","Nouvelle-Aquitaine",,"11"
"809LOR","Lorient","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","47.75000000","-3.36666600","France","Lorient","Bretagne",,"11"
"809LPL","Le Pellerin","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","47.23110440","-1.90477000","France","Le Pellerin","Pays de la Loire",,"11"
"809LQU","Le Conquet","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","48.36027700","-4.77083300","France","Le Conquet","Bretagne",,"11"
"809LRI","La Richardais","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","48.60638800","-2.03638800","France","La Richardais","Bretagne",,"11"
"809MAE","Marennes","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","45.81666600","-1.11666600","France","Marennes","Nouvelle-Aquitaine",,"11"
"809MEN","Mean","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","47.29766400","-2.18286700","France","Méan","Pays de la Loire",,"11"
"809MES","Meschers","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","45.56666600","-0.95000000","France","Meschers-sur-Gironde","Nouvelle-Aquitaine",,"11"
"809MOA","Morlaix","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","48.58333300","-3.83333300","France","Morlaix","Bretagne",,"11"
"809MOB","Morbihan","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","47.91666600","-2.83333300","France","Morbihan","Bretagne",,"11"
"809MOC","Mornat","Frankrig","6","Atlantic Coasts of France Spain and Portugal","23","France - Atlantic Coast","true","45.70950000","-1.02530000","France","Mornac-sur-Seudre","Nouvelle-Aquitaine",,"11"
